rank,l5,suggested_filename,image_url,product_url,retailer
177,Potato masher,177_potato-masher.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219764_8721098348578-110_01_gkcahw.webp,https://www.action.com/pl-pl/p/3219764/tluczek-do-ziemniakow-masterchef/,Action
178,Digital luggage scale,178_digital-luggage-scale.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3224180_5714988102759-110_02_zvgnl6.webp,https://www.action.com/pl-pl/p/3224180/waga-do-bagazu/,Action
179,Popsicle / ice-lolly moulds with sticks,179_popsicle-ice-lolly-moulds-with-sticks.jpg,https://n11scdn.akamaized.net/a1/400_570/02/25/92/70/IMG-1168365146500817239.jpg,https://www.n11.com/urun/indecor-houseware-silikon-dondurma-kalibi-4lu-buyuk-boy-beyaz-123192232,n11
180,"Glass salt & pepper shakers, 2-pack",180_glass-salt-pepper-shakers-2-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/21556942.webp,https://www.action.com/pl-pl/p/3204056/przyprawniki-excellent-houseware/,Action
181,Balloon whisk,181_balloon-whisk.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219765_8721098348592-110_01_gqr2ei.webp,https://www.action.com/pl-pl/p/3219765/trzepaczka-kuchenna-masterchef/,Action
182,Paint brush (single / set),182_paint-brush-single-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/b52380f9cf2b555a51118fe91eb41a84_42.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5002009-nabor-kistey-ploskih-malyarnyh-aster-and-3-sht-v-assortimente,Fix Price
183,Sandpaper assortment / sanding sponges,183_sandpaper-assortment-sanding-sponges.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/a8116aa2e4121e21735f84c18801182a_11.jpg,https://fix-price.kz/ru/catalog/dlya-doma/dlya-remonta/p-5006057-nabor-najdachnoy-bumagi-aster-and-15-sht,Fix Price
184,Cordless LED mood table lamp (mushroom / mini),184_cordless-led-mood-table-lamp-mushroom-mini.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3221029_8718964270439-111_01_oe0f0h.webp,https://www.action.com/pl-pl/p/3221029/lampa-stolowa/,Action
185,Bottle opener,185_bottle-opener.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/93/93b22f8c3d0549c28e7bd314eb3ff1e2.jpg,https://fix-price.com/catalog/dlya-doma/p-5092676-otkryvalka-dlya-butylok-itchen-v-assortimente,Fix Price
186,Garlic press,186_garlic-press.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219766_8721098348608-110_01_bpqykx.webp,https://www.action.com/pl-pl/p/3219766/praska-do-czosnku-masterchef/,Action
187,Small bathroom bin with lid,187_small-bathroom-bin-with-lid.jpg,https://n11scdn.akamaized.net/a1/400_570/08/81/78/83/IMG-7589400899230673317.jpg,https://www.n11.com/urun/tutma-sapli-ic-kovali-tezgah-ust-mutfak-ve-banyo-cop-kovasi-4-lt-gri-39712689,n11
188,Desk organiser / pen holder with compartments,188_desk-organiser-pen-holder-with-compartments.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3220662_8718964263813-111_01_amqf5w.webp,https://www.action.com/pl-pl/p/3220662/organizer-na-biurko/,Action
189,"Large cutting board (30+ cm, plastic / wood / PE)",189_large-cutting-board-30-cm-plastic-wood-pe.jpg,https://www.carrefour.pl/images/product/org/deska-florina-okragla-duza-30-cm-7d7001-uirhkf.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/akcesoria-kuchenne-ul/deska-florina-okragla-duza-30-cm-7d7001,Carrefour
190,Vinyl wipe-clean tablecloth (fixed size),190_vinyl-wipe-clean-tablecloth-fixed-size.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/2570532_8718858315215-111_01_zba6j4.webp,https://www.action.com/pl-pl/p/2570532/obrus-na-stol-z-winylu/,Action
191,Slotted spoon / skimmer,191_slotted-spoon-skimmer.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3219763_8721098348561-110_01_r3hldf.webp,https://www.action.com/pl-pl/p/3219763/lyzka-cedzakowa-masterchef/,Action
192,"Velvet non-slip hangers, set",192_velvet-non-slip-hangers-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/7f0d595ca2272a1d0d90b2298179530a_41.jpg,https://fix-price.com/catalog/dlya-doma/aksessuary-dlya-odezhdy/p-5060225-veshalki-barhatnye-ome-ime-4-sht-v-assortimente,Fix Price
193,"Plastic dry-goods canister, single (0.5-2 L)",193_plastic-dry-goods-canister-single-0-5-2-l.jpg,https://www.carrefour.pl/images/product/350x350/pojemnik-na-artykuly-sypkie-curver-17-l-przezroczysty-qn8pva.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/przechowywanie-zywnosci/pojemnik-na-artykuly-sypkie-curver-17-l-przezroczysty,Carrefour
194,Work gloves (knitted / latex-coated),194_work-gloves-knitted-latex-coated.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/498c793c539e3a2d7683abee22b63c3e.jpg,https://fix-price.com/catalog/sad-i-ogorod/p-5043015-perchatki-optima-4-pary,Fix Price
195,"Self-adhesive decorative / window film, roll",195_self-adhesive-decorative-window-film-roll.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/ed/edf07e028f45debfb75b2eac0f40f315.jpg,https://fix-price.com/catalog/dlya-doma/p-5079234-plnka-samokleyaschayasya-ome-ime-60h200-sm-v-assortimente,Fix Price
196,Cable lock with keys,196_cable-lock-with-keys.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/a14736b3170b09de78ef5fc7e177804c_33.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5006326-blokirator-s-trosom-i-klyuchami-aster-and-2-sht-v-assortimente,Fix Price
197,Metal loaf / bread tin (~25-30 cm),197_metal-loaf-bread-tin-25-30-cm.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/20046346.webp,https://www.action.com/pl-pl/p/208004/forma-do-ciasta-zenker/,Action
198,Fleece / flannel throw blanket,198_fleece-flannel-throw-blanket.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/5078070_1350_anons.png,https://fix-price.com/catalog/dlya-doma/tekstil/p-5078070-pled-150h200-sm-v-assortimente,Fix Price
199,Manual knife sharpener,199_manual-knife-sharpener.jpg,https://n11scdn.akamaized.net/a1/400_570/16/67/52/85/IMG-3541538864509078455.jpg,https://www.n11.com/urun/mucit-home-bicak-bileyici-4-acili-elmas-seramik-celik-el-bicaklari-cok-renkli-93835887,n11
200,Collapsible foldable basin (TPR),200_collapsible-foldable-basin-tpr.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/5c/5c1c7a626c301c8a2494f63c06dc80c5.jpg,https://fix-price.com/catalog/dlya-doma/p-5079076-taz-skladnoy-ome-ime-10-l-v-assortimente,Fix Price
201,Small non-stick frying pan (18-20 cm),201_small-non-stick-frying-pan-18-20-cm.jpg,https://s.f.kz/prod/2613/2612817_1000.jpg,https://www.flip.kz/catalog?prod=2612817,Flip.kz
202,Tool bag,202_tool-bag.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/565b6380cfbc3f0262df91e42c76c819_34.jpg,https://fix-price.kz/ru/catalog/dlya-doma/dlya-remonta/p-5006265-sumka-dlya-instrumentov-aster-and-v-assortimente,Fix Price
203,"Woven basket (bamboo / rattan / seagrass), small",203_woven-basket-bamboo-rattan-seagrass-small.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/4000015_8717796086706-111_01_jizs4b.webp,https://www.action.com/pl-pl/p/4000015/,Action
204,"Round cake tin, fixed base (20-28 cm)",204_round-cake-tin-fixed-base-20-28-cm.jpg,https://www.carrefour.pl/images/product/org/forma-tefal-delibake-okragla-27cm-j1641474-opzDRF.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/formy-do-ciast-84/forma-tefal-delibake-okragla-27cm-j1641474,Carrefour
205,"Shot glasses, 6-pack",205_shot-glasses-6-pack.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3205550_5901105012385-110_01_mtfd10.webp,https://www.action.com/pl-pl/p/3205550/kieliszki-trendglas/,Action
206,Plastic lunch box with compartments (adult),206_plastic-lunch-box-with-compartments-adult.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3002315_8712628705244-110_01_ae1wkn.webp,https://www.action.com/pl-pl/p/3002315/pojemnik-na-lunch/,Action
207,Jar & bottle lid opener (multi-size),207_jar-bottle-lid-opener-multi-size.jpg,https://n11scdn.akamaized.net/a1/400_570/04/06/85/68/IMG-1024815396471257244.jpg,https://www.n11.com/urun/4-boy-sikismis-sise-kavanoz-konserve-kapagi-acma-aparati-acacagi-4474654,n11
208,Round lace-look decorative doily,208_round-lace-look-decorative-doily.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/2f/2f25eaae4b691c44d950fd3227333661.jpg,https://fix-price.com/catalog/dlya-doma/p-5071185-salfetka-dekorativnaya-38-sm-v-assortimente,Fix Price
209,Mini spirit level (magnetic),209_mini-spirit-level-magnetic.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/39969575.webp,https://www.action.com/pl-pl/p/3215320/mala-poziomica-magnetyczna/,Action
210,"Dry-goods canister set, square plastic (pulses/rice)",210_dry-goods-canister-set-square-plastic-pulses-rice.jpg,https://n11scdn.akamaized.net/a1/400_570/06/82/01/92/IMG-7137836283640280371.jpg,https://www.n11.com/urun/porsima-432-12-li-kare-erzak-bakliyat-saklama-kabi-takimi-170-lt-43999308,n11
211,Horizontal PVC venetian blind (60-80 cm),211_horizontal-pvc-venetian-blind-60-80-cm.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/4a/4abbbc21cbf307279a20cd5437eeb06d.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5073071-jalyuzi-ome-ime-60160-sm-v-assortimente,Fix Price
212,"Glass dessert / ice-cream bowls, 2-pack",212_glass-dessert-ice-cream-bowls-2-pack.jpg,https://n11scdn.akamaized.net/a1/400_570/01/12/22/69/IMG-3464607730014835498.jpg,https://www.n11.com/urun/lav-destina-cam-dondurma-tatli-kasesi-2li-kucuk-boy-285-ml-recellik-4538520,n11
213,Suede / sneaker cleaning eraser,213_suede-sneaker-cleaning-eraser.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/82/82f4e2d09de3ddda21ace38e9ceac5b2.jpg,https://fix-price.com/catalog/dlya-doma/p-5079367-lastik-dlya-chistki-obuvi-appy-oot-7-sm,Fix Price
214,Shelf / drawer liner mat,214_shelf-drawer-liner-mat.jpg,https://img.fix-price.com/insecure/rs:fit:300:300/plain/pim/images/3b8f95c8dcba75a19076ab7416142095.jpg,https://fix-price.com/catalog/dlya-doma/dlya-kukhni/p-5024266-nabor-mnogofunktsionalnyh-kuhonnyh-kovrikov-itchen-45h29-sm-2-sht-v-assortimente,Fix Price
215,Bamboo fibre cleaning cloths,215_bamboo-fibre-cleaning-cloths.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/salfetka_anons.jpg,https://fix-price.com/catalog/dlya-doma/tovary-dlya-uborki/p-5040184-salfetka-iz-bambukovogo-volokna-onome-5-sht-v-assortimente,Fix Price
216,Wall art print / canvas picture,216_wall-art-print-canvas-picture.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/4a/4a47f55db58a4364aa3b3901ec8e7e9b.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5213047-nastennyy-dekor-reproduktsiya-v-assortimente,Fix Price
217,Furniture touch-up markers & wax crayons set,217_furniture-touch-up-markers-wax-crayons-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/fc9a1cf9929b5f422f169d5472cc6f6b_34.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5006234-markery-i-karandashi-dlya-mebeli-korrektiruyuschie-aster-and-6-sht-v-assortimente,Fix Price
218,Ceramic kitchen knife,218_ceramic-kitchen-knife.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/noz_anons.jpg,https://fix-price.com/catalog/dlya-doma/p-5021355-noj-keramicheskiy-itchen-19-sm-v-assortimente,Fix Price
219,LED dust-revealing light for vacuum cleaner,219_led-dust-revealing-light-for-vacuum-cleaner.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/5f466af21d406d9d652def5e5b224c6a_33.jpg,https://fix-price.kz/ru/catalog/dlya-doma/elektrotovary/p-5013547-podsvetka-dlya-pylesosa-svetodiodnaya-,Fix Price
220,"Self-adhesive 3D wall panels 30x30, multipack",220_self-adhesive-3d-wall-panels-30x30-multipack.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/5079208.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5079208-panel-nastennaya-ome-ime-30h30-sm-4-sht-v-assortimente,Fix Price
221,Small decorative wall / table mirror,221_small-decorative-wall-table-mirror.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3016697_8718964298631-111_01_ehifbw.webp,https://www.action.com/pl-pl/p/3016697/lustro/,Action
222,Glass sugar bowl with spoon,222_glass-sugar-bowl-with-spoon.jpg,https://resources.cdn-kaspi.kz/img/m/p/h53/h64/87093071314974.jpg?format=gallery-large,https://kaspi.kz/shop/p/saharnitsa-saharnitsa-s-lozhkoi-1-sht-steklo-123448488/,Kaspi
223,Tea infuser basket with lid (mug-size),223_tea-infuser-basket-with-lid-mug-size.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3212897_3560231099459-110_01_dq5deu.webp,https://www.action.com/pl-pl/p/3212897/sitko-do-herbaty/,Action
224,Handheld window & shower squeegee,224_handheld-window-shower-squeegee.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/44/446a759d8370062278e18b810e63c757.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5040615-vodosgon-onome-30-sm-v-assortimente,Fix Price
225,Springform cake tin (18-26 cm),225_springform-cake-tin-18-26-cm.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3002419_4044935090602-110_01_oigqyu.webp,https://www.action.com/pl-pl/p/3002419/tortownica-zenker/,Action
226,Self-adhesive door/window draught seal strip,226_self-adhesive-door-window-draught-seal-strip.jpg,https://n11scdn.akamaized.net/a1/400_570/13/70/62/38/IMG-8847153638345328584.jpg,https://www.n11.com/urun/contacall-pimapen-pvc-kapi-pencere-fitili-contasi-25-metre-gri-uzunluk-34276045,n11
227,Countertop organiser shelf / riser (1-3 tier),227_countertop-organiser-shelf-riser-1-3-tier.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/09/090a521d931afaac33403f47800d9812.jpg,https://fix-price.com/catalog/suveniry-i-podarki/p-5246098-dvuhyarusnaya-polka-lakdemoron-28h12h25-sm-v-assortimente,Fix Price
228,"Shoe rack, 3-4 tier",228_shoe-rack-3-4-tier.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/8b/8b1f54fdc457e198d38f3da987280633.jpg,https://fix-price.com/catalog/dlya-doma/p-5079068-polka-dlya-obuvi-ome-ime-4-yarusa-65h19h58-sm-v-assortimente,Fix Price
229,Fabric roller blind (60-80 cm),229_fabric-roller-blind-60-80-cm.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/f9/f90c9cfe0cab8697ec7c9e3ab69db47d.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5073091-shtora-rulonnaya-ome-ime-60h170-sm-v-assortimente,Fix Price
230,Silicone pastry brush,230_silicone-pastry-brush.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3222070_3560231324469-111_01_nm6cak.webp,https://www.action.com/pl-pl/p/3222070/silikonowy-pedzelek-kuchenny/,Action
231,"Opal glass side plate, 22 cm",231_opal-glass-side-plate-22-cm.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3218045_883314055153-110_01_l508ui.webp,https://www.action.com/pl-pl/p/3218045/talerz-sniadaniowy-luminarc-lexa/,Action
232,Glass candy dish on pedestal,232_glass-candy-dish-on-pedestal.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3219772_8718885337792-111_01_bcmolc.webp,https://www.action.com/pl-pl/p/3219772/szklana-bombonierka-na-podstawce/,Action
233,Trouser/skirt hangers with clips,233_trouser-skirt-hangers-with-clips.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/ad/ad18433310e5b62035d929f696e5f6ce.jpg,https://fix-price.com/catalog/dlya-doma/p-5060451-veshalki-dlya-bryuk-ome-ime-2-sht-v-assortimente,Fix Price
234,Plastic measuring jug,234_plastic-measuring-jug.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2525351_5710255203006-110_01_fqjcc7.webp,https://www.action.com/pl-pl/p/2525351/zestaw-dzbanow-do-wymiarkowywania/,Action
235,Shower hose,235_shower-hose.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2562482_8718964180066-110_01_ivd89w.webp,https://www.action.com/pl-pl/p/2562482/waz-prysznicowy-cascata/,Action
236,Kitchen funnel,236_kitchen-funnel.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/53/53baafb5dfef24acd04c769be4cea468.jpg,https://fix-price.com/catalog/dlya-doma/p-5022809-voronka-dlya-varenya-polimerbyt-145-sm-v-assortimente,Fix Price
237,Plastic sports water bottle (500-750 ml),237_plastic-sports-water-bottle-500-750-ml.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3217750_5701390675100-111_01_hi2imx.webp,https://www.action.com/pl-pl/p/3217750/bidon-kaytan/,Action
238,Small wooden serving board (acacia),238_small-wooden-serving-board-acacia.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1080/3220266_8718964258512-110_02_yzf8fa.webp,https://www.action.com/pl-pl/p/3220266/drewniana-deska-do-serwowania/,Action
239,Phone screen magnifier stand,239_phone-screen-magnifier-stand.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/470108dae1b54255afc600fb6525031e_32.jpg,https://fix-price.kz/ru/catalog/dlya-doma/elektrotovary/p-5013352-uvelichitelnyy-ekran-dlya-telefona--v-assortimente,Fix Price
240,Cotton fitted sheet,240_cotton-fitted-sheet.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/34/3423428f3ac5fe9e54cd9b8772fbe6b8.jpg,https://fix-price.com/catalog/dlya-doma/p-5075024-prostynya-na-rezinke-14020020-sm-v-assortimente,Fix Price
241,Microwave soup mug / bowl with lid,241_microwave-soup-mug-bowl-with-lid.jpg,https://www.carrefour.pl/images/product/org/pojemnik-makamaka-large-soup-mug-900-ml-mix-21141-ao7u4m.jpg,https://www.carrefour.pl/zakupy-niecodzienne/dom-i-ogrod/wyposazenie-domu/kuchnia-i-jadalnia/przechowywanie-zywnosci/pojemnik-makamaka-large-soup-mug-900-ml-mix-21141,Carrefour
242,Large bulk food container 4-6 L (flour/rice),242_large-bulk-food-container-4-6-l-flour-rice.jpg,https://n11scdn.akamaized.net/a1/400_570/08/39/72/35/IMG-8229046318933342476.jpg,https://www.n11.com/urun/vienev-4lu-55-litre-strip-mega-boy-erzak-saklama-kabi-antrasit-cok-renkli-47956084,n11
243,LED headlamp,243_led-headlamp.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3221528_8718964269730-110_01_kv3udn.webp,https://www.action.com/pl-pl/p/3221528/latarka-czolowa-do-wielokrotnego-ladowania-werckmann/,Action
244,Manual can opener,244_manual-can-opener.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/2507900_8720573266635-110_01_krdmoo.webp,https://www.action.com/pl-pl/p/2507900/otwieracz-do-konserw-excellent-houseware/,Action
245,Putty knife / filling spatula,245_putty-knife-filling-spatula.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/41/41d0d9136ceb66fc080d05d0178483b1.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5006270-shpatelnaya-lopatka-100-mm,Fix Price
246,Wire stripper / crimping tool,246_wire-stripper-crimping-tool.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/42/4212ec4a8c96c2f58bb89f57251b8ad8.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5001201-noj-dlya-zachistki-provodov-aster-and-2-sht,Fix Price
247,Portable LED lantern (battery / USB),247_portable-led-lantern-battery-usb.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/e92a0b88a55792768e4f63a2e78ca8c0_34.jpg,https://fix-price.kz/ru/catalog/dlya-doma/elektrotovary/p-5012630-fonar-kempingovyy--3-varianta-osvescheniya-v-assortimente,Fix Price
248,Self-adhesive heel grips / shoe pads,248_self-adhesive-heel-grips-shoe-pads.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/a3/a308d81985a517321f3dbde851f53558.jpg,https://fix-price.com/catalog/dlya-doma/p-5054185-nakladki-dlya-obuvi-samokleyaschiesya-appy-oot-1-para-v-assortimente,Fix Price
249,Safety goggles,249_safety-goggles.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/700d78f3cca9423eaf0c395da231db60_27.jpg,https://fix-price.com/catalog/dlya-doma/p-5005005-ochki-zaschitnye-v-assortimente,Fix Price
250,Clothes / shoe brush,250_clothes-shoe-brush.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/06276c4921da73d883e1e101dccb16bf_32.jpg,https://fix-price.com/catalog/dlya-doma/p-5051050-schtka-dlya-odejdy-i-obuvi-ozhik-100h36-mm,Fix Price
251,Carpenter's square (angle ruler),251_carpenter-s-square-angle-ruler.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/b1/b1d461de07bb16f7739fea8f048380be.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5003008-ugolnaya-lineyka-aster-and-300h200-mm,Fix Price
252,Self-adhesive faux-leather repair patch,252_self-adhesive-faux-leather-repair-patch.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/d3/d34cc97527a19f84b7f86ae31b02dd4f.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5069995-iskusstvennaya-samokleyaschayasya-koja-ome-ime-40h100-sm-v-assortimente,Fix Price
253,Jacquard cotton kitchen towel,253_jacquard-cotton-kitchen-towel.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/ee/eec96b40bfc7fb70bb54c32275a1590f.jpg,https://fix-price.com/catalog/dlya-doma/p-5070757-polotentse-kuhonnoe-jakkardovoe-3560-sm,Fix Price
254,"Self-adhesive anti-grease protective film, roll",254_self-adhesive-anti-grease-protective-film-roll.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/cc/cc3aa733e317f101d7cc185f3d161028.jpg,https://fix-price.com/catalog/dlya-doma/p-5079347-plnka-universalnaya-zaschitnaya-ome-ime-60h500-sm,Fix Price
255,Precision tweezers set,255_precision-tweezers-set.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/34/34e3d83b80642f8ee27d611ad8a60a3d.jpg,https://fix-price.com/catalog/dlya-doma/dlya-remonta/p-5001092-nabor-pintsetov-aster-and-4-sht,Fix Price
256,Mailbox / cabinet cam lock with keys,256_mailbox-cabinet-cam-lock-with-keys.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/8abbbad36d6a82fbb5335e5ff1dc7bc1_42.jpg,https://fix-price.com/catalog/dlya-doma/p-5004010-zamok-dlya-pochtovogo-yaschika-aster-and-s-3-klyuchami-38-mm-v-assortimente,Fix Price
257,Voltage tester screwdriver,257_voltage-tester-screwdriver.jpg,https://img.fix-price.kz/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/01/016e1ac043748239f35d2e0fef172d74.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5000014-tsifrovoy-tester-elektricheskogo-toka-aster-and-v-assortimente,Fix Price
258,Hand wire brush,258_hand-wire-brush.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/c7/c7130e6d4316e13ea2810ac8af9225fd.jpg,https://fix-price.com/catalog/dlya-doma/p-5001379-schtka-metallicheskaya-s-plastmassovoy-ruchkoy-aster-and,Fix Price
259,Precision craft knife with spare blades,259_precision-craft-knife-with-spare-blades.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/f86b19f828a365ffda1f956204d86e94_41.jpg,https://fix-price.kz/ru/catalog/dlya-doma/dlya-remonta/p-5001200-noj-dlya-rezby-so-smennymi-lezviyami-aster-and-6-sht,Fix Price
260,Clip-on rechargeable LED reading lamp,260_clip-on-rechargeable-led-reading-lamp.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/48e62adc5336de23a98e890550e06d72_33.jpg,https://fix-price.kz/ru/catalog/dlya-doma/p-5012702-lampa-akkumulyatornaya-na-prischepke--s-kabelem-,Fix Price
261,Paint roller set with tray,261_paint-roller-set-with-tray.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/85/857ccba7479b1f3487a7850feafa42ff.jpg,https://fix-price.com/catalog/dlya-doma/p-5002042-nabor-valikov-aster-and-2-sht-s-rukoyatkoy-i-vannochkoy-v-assortimente,Fix Price
262,"Over-door / hanging storage basket, small",262_over-door-hanging-storage-basket-small.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/97/9799f033c73bd2557586a978e9ceabbe.jpg,https://fix-price.com/catalog/dlya-doma/p-5079281-korzinka-na-dver-26h28h12-sm,Fix Price
263,"Short hand broom (venik), synthetic",263_short-hand-broom-venik-synthetic.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/pim/images/_default_upload_bucket/f58a61325dd04ff5874a2c4c98e540ea.jpg,https://fix-price.com/catalog/dlya-doma/tovary-dlya-uborki/p-5041101-venik-23h5h76-sm,Fix Price
264,Stick-on LED cabinet / wardrobe light (touch or motion sensor),264_stick-on-led-cabinet-wardrobe-light-touch-or-motio.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3016653_8718964243044-111_01_floz96.webp,https://www.action.com/pl-pl/p/3016653/akumulatorowa-lampa-z-czujnikiem/,Action
265,Claw hammer,265_claw-hammer.jpg,https://asset.action.com/image/upload/t_digital_product_image/w_1920/3215286_8718964225071-110_01_kzdkwe.webp,https://www.action.com/pl-pl/p/3215286/mlotek-ciesielski-werckmann/,Action
266,Collapsible silicone bucket,266_collapsible-silicone-bucket.jpg,https://img.fix-price.com/insecure/rs:fit:800:800/plain/bit/_marketplace/images/origin/73/73aff0c167a62de47cd8f6ece81e482e.jpg,https://fix-price.com/catalog/dlya-doma/p-5079077-vedro-skladnoe-ome-ime-10-l-v-assortimente,Fix Price
